id,protein1,protein2,protein3,protein4,protein5,protein6,protein7,protein8,protein9,protein10,protein11,protein12,protein13,protein14,protein15,protein16,protein17,protein18,protein19,protein20,protein21,protein22,protein23,protein24,protein25,protein26,protein27,protein28,protein29,protein30,protein31,protein32,protein33,protein34,protein35,protein36,protein37,protein38,protein39,protein40,protein41,protein42,protein43,protein44,protein45,protein46,protein47,protein48,protein49,protein50,protein51,protein52
11,455.7955932617188,1.1452418565750122,0.3157173693180084,2.040767908096313,1.953605890274048,2.599692821502685,5.071639537811279,3.648118734359741,10.639588356018066,0.8308098316192627,36.60520935058594,0.6411212682723999,0.0856168866157531,3.7210988998413086,1.1397426128387451,1.0301132202148438,0.2476952224969864,0.9116185903549194,0.1004143580794334,1.2205116748809814,1.0431296825408936,0.2659525573253631,4.141246318817139,0.1585883051156997,0.2288527488708496,7.523319244384766,0.2364455014467239,0.1208042204380035,0.7676799297332764,0.0998727232217788,22.693099975585938,0.8066390752792358,0.1677469313144683,0.2088399976491928,0.0816788449883461,0.1645254641771316,0.7618399262428284,4.002455711364746,0.5213913917541504,0.4184533953666687,3.387425661087036,1.3866956233978271,0.1460081785917282,1.146572828292847,0.5036294460296631,13.59144401550293,1.1933788061141968,1.084665298461914,2.045985698699951,10.29164218902588,2.2493815422058105,0.0737335905432701
12,700.4622192382812,1.2376989126205444,0.3679922819137573,2.2999446392059326,2.1708574295043945,2.927137851715088,5.716046333312988,4.104750156402588,1.7373027801513672,0.200960636138916,57.07173156738281,0.4327176511287689,0.0750414729118347,6.779791831970215,1.1026942729949951,0.9563078284263612,0.1006724908947944,0.3254011571407318,0.0653154700994491,1.0911535024642944,0.4326382279396057,0.112951822578907,0.5302873849868774,0.0371204875409603,0.0579564869403839,0.531008780002594,0.071198359131813,0.0697239115834236,0.2159646302461624,0.0347603149712085,6.002215385437012,0.2091261744499206,0.0529375560581684,0.3431823849678039,0.0368015989661216,0.1094628497958183,0.2097963541746139,4.860295295715332,0.3775505125522613,0.1384748518466949,1.045948147773743,0.1725678592920303,0.0456923060119152,0.3091675043106079,0.3610512018203735,3.9225332736968994,0.2313904762268066,2.377480983734131,4.564615249633789,5.577479362487793,1.281808853149414,0.0697839483618736
13,638.870361328125,1.4720417261123655,0.4419022500514984,2.71882438659668,2.5917019844055176,3.521218061447144,6.763339519500732,4.981297492980957,40.72834014892578,2.9756884574890137,46.9126205444336,0.4978888928890228,0.1306705474853515,5.27246618270874,0.339616447687149,0.2774772047996521,0.5753156542778015,1.0258562564849854,0.2206482142210006,7.867459774017334,2.739927053451538,0.5566086173057556,3.635308265686035,0.1009535193443298,0.5505269169807434,0.663081169128418,0.2635002136230469,0.7099681496620178,2.9824819564819336,0.1490517407655716,34.10234832763672,0.8439415693283081,0.3059471845626831,2.076925277709961,0.2333579063415527,0.1766572892665863,1.2565218210220337,1.289151906967163,1.2457869052886963,0.5936349034309387,4.97277307510376,2.7512571811676025,0.2307205349206924,1.6059187650680542,0.1138651892542839,2.7514164447784424,1.9829543828964236,4.050252914428711,7.64492130279541,5.099562644958496,1.1603548526763916,0.0588981769979
14,698.23291015625,1.7007503509521484,0.5083494186401367,3.1426808834075928,2.9976730346679688,4.035616874694824,7.83893346786499,5.721115112304688,4.65184211730957,0.4638326466083526,51.9327507019043,0.4641318619251251,0.0748471543192863,5.509979248046875,1.277899146080017,0.3236653506755829,0.1428323984146118,0.2640866637229919,0.0650655999779701,0.6596605181694031,2.3570051193237305,0.196668267250061,0.8520169854164124,0.0759293809533119,0.235935628414154,0.4735678732395172,0.1354648023843765,0.0872298255562782,0.4368886351585388,0.0456204414367675,6.869308471679688,0.1826594620943069,0.1322474181652069,0.1945284307003021,0.0453287586569786,0.1128075942397117,0.3430777788162231,1.9237983226776123,0.105152927339077,0.177923247218132,1.610601782798767,0.7462862133979797,0.0794135108590126,0.4613369703292846,0.1217983961105346,5.164612293243408,0.5204772353172302,2.8521125316619877,5.377216815948486,4.3821539878845215,1.0168086290359497,0.1606142520904541
15,688.4156494140625,1.2805947065353394,0.3787681460380554,2.373115062713623,2.236950397491455,3.016129970550537,5.8325514793396,4.259410858154297,13.430537223815918,1.0403212308883667,55.98672103881836,0.5090848803520203,0.6060832738876343,1.4897050857543943,0.1895080357789993,0.0819627121090889,0.3517378568649292,0.325348824262619,4.685886859893799,0.5493947267532349,1.0083694458007812,0.5966642498970032,4.574543476104736,0.1181427538394928,0.2988893091678619,1.2066611051559448,0.5275688171386719,0.261188805103302,0.953698456287384,0.1797621250152588,26.710817337036133,0.7305927276611328,0.1286064982414245,0.2598983645439148,0.1390505880117416,0.202235460281372,1.461140751838684,5.297945022583008,0.9291110038757324,0.6162197589874268,3.9960391521453857,1.0987683534622192,0.1463646292686462,1.1612155437469482,0.0985408872365951,6.968730449676514,1.2605024576187134,2.780388116836548,5.246425628662109,5.294177532196045,1.2068029642105105,0.0700331181287765
16,694.624267578125,1.2425868511199951,0.3672574162483215,2.3481807708740234,2.2206926345825195,2.9779748916625977,5.818556785583496,4.22523832321167,9.669159889221191,0.7574869990348816,50.66064453125,0.4863245785236358,0.3118798732757568,2.1257474422454834,0.3057589530944824,0.7758165001869202,0.2450692653656005,1.5439128875732422,0.4654096066951751,15.101908683776855,0.6009537577629089,0.3997241258621216,0.9469340443611144,0.179024264216423,0.1333055049180984,2.2557618618011475,0.1300571113824844,0.0916010215878486,0.5838862657546997,0.0672864019870758,13.764041900634766,0.4517036378383636,0.4545403718948364,0.1537365317344665,0.2879381775856018,0.1433780938386917,0.5652758479118347,2.206632614135742,0.118619680404663,0.3347362875938415,2.1248910427093506,0.3347707688808441,0.0776426643133163,0.5938568115234375,0.0561023093760013,2.868856430053711,0.6898002028465271,2.57417893409729,4.8758745193481445,6.0877180099487305,1.3857208490371704,0.074832484126091
17,667.9395751953125,2.62068510055542,0.7757324576377869,4.921844959259033,4.668120861053467,6.265984535217285,12.147844314575195,8.809014320373535,16.07744789123535,1.1984628438949585,61.06119918823242,0.6448479294776917,1.1289925575256348,2.976433753967285,0.5273755192756653,2.096635341644287,0.4607271254062652,0.4243627488613128,2.529212236404419,0.5941908955574036,1.6844290494918823,0.6232313513755798,1.6228835582733154,0.2577493190765381,0.2520942687988281,0.5654368996620178,0.4353602826595306,0.3125374317169189,1.1285429000854492,0.201786071062088,65.34253692626953,1.206045389175415,0.6605165600776672,0.4835980832576751,0.2728873193264007,0.3450253307819366,1.5477430820465088,8.925629615783691,0.6572954058647156,0.8341412544250488,4.231530666351318,2.1516005992889404,0.2841334939002991,2.073927402496338,1.08014976978302,21.565427780151367,1.7785896062850952,4.914408683776856,9.336644172668455,4.897727489471436,1.1283469200134275,0.0643317848443985
18,617.3570556640625,1.4283589124679563,0.419120579957962,2.6197080612182617,2.5042388439178467,3.4129750728607178,6.595933437347412,4.822061061859131,3.616918802261353,0.2558603286743164,50.75054931640625,0.534923791885376,0.0982631966471672,7.753543853759766,0.7167600989341736,1.4726611375808716,0.2589263319969177,0.3849360644817352,0.1628503203392028,3.2770023345947266,5.560211658477783,0.8804412484169006,0.6578804850578308,0.1660742610692978,0.1165426671504974,1.447125792503357,0.342011421918869,0.3280273377895355,0.544258177280426,0.0858312398195266,23.07730484008789,0.5668028593063354,0.3726318180561065,0.4050869047641754,0.1167446598410606,0.1567371040582656,0.5027262568473816,4.957844257354736,0.3697936534881592,0.3532423675060272,2.578583240509033,0.4401375353336334,0.1997828930616378,0.7345322966575623,0.0655015110969543,8.738954544067383,0.563026487827301,4.547326564788818,8.636213302612305,3.738279104232788,0.8417081832885742,0.0594896860420703
19,686.341064453125,1.234020471572876,0.3653884530067444,2.2961225509643555,2.1670243740081787,2.9184298515319824,5.668811798095703,4.102086067199707,10.622190475463867,0.8298956751823425,55.88639068603516,0.8291281461715698,0.0983650162816047,9.414941787719728,1.7991913557052612,2.705599069595337,0.1839798241853714,0.3222377896308899,0.0854692906141281,5.578257083892822,3.639304399490357,0.2798840701580047,1.1648414134979248,0.0679643079638481,0.1897645443677902,0.5597213506698608,0.1028055548667907,0.0926911979913711,0.5202877521514893,0.0536154247820377,11.669398307800291,0.2482802271842956,0.0872800946235656,0.646785318851471,0.0788545757532119,0.1437584459781646,0.3818283975124359,2.419382333755493,0.1085388883948326,0.2314093708992004,1.91038715839386,0.2500074505805969,0.0716339647769928,0.6792663335800171,0.6420552134513855,9.48969554901123,0.6868138313293457,2.401198387145996,4.5967116355896,5.336231231689453,1.2175759077072144,0.0667039081454277
20,690.33740234375,1.987191200256348,0.5839901566505432,3.65432071685791,3.4683895111083984,4.746220111846924,9.202630996704102,6.719879150390625,7.150032043457031,0.5378880500793457,46.155609130859375,0.3021775484085083,0.081448309123516,1.4805803298950195,0.3186720013618469,0.9527375102043152,0.1784045696258545,0.1265559643507003,0.0724591091275215,0.5105423331260681,0.5694277882575989,0.2480500489473343,1.9129583835601809,0.0472913309931755,0.1248201802372932,0.6431851387023926,0.2080814689397812,0.1989825665950775,1.0943876504898071,0.0633120462298393,12.11955451965332,0.320924162864685,0.0831805765628814,1.016628623008728,0.0997446179389953,0.1040037795901298,0.6055325269699097,2.5195152759552,0.2784750163555145,0.2511919140815735,2.39863395690918,0.1279494613409042,0.0724894180893898,0.6292154788970947,0.0410639978945255,6.2266130447387695,0.6638332605361938,4.797999382019043,9.11341667175293,5.0941996574401855,1.16983962059021,0.0599292442202568
21,684.460693359375,1.412018656730652,0.4092147052288055,2.622561454772949,2.489296197891236,3.3635241985321045,6.507287502288818,4.702674865722656,6.726713180541992,0.5488819479942322,54.42935180664063,0.6037910580635071,0.1509705334901809,2.4699034690856934,0.8224218487739563,4.925466060638428,0.313598096370697,0.2677976489067077,0.1646389812231063,2.284193277359009,2.304466009140014,0.952425181865692,2.1493990421295166,0.0863068401813507,0.3249228596687317,0.7692669034004211,0.2223332077264785,1.3290691375732422,1.477934718132019,0.1056198105216026,17.552736282348633,0.5587393045425415,0.2608320415019989,1.412477731704712,0.146164208650589,0.2574757933616638,3.12015962600708,3.9151320457458496,0.247893288731575,0.4455050230026245,4.635030269622803,0.50433748960495,0.1905499100685119,1.93012535572052,0.2652082443237304,28.550416946411133,1.5974196195602417,5.111179351806641,9.734801292419434,4.312957763671875,0.9960522651672364,0.0672720000147819
22,656.387939453125,1.7280871868133545,0.502933144569397,3.1583120822906494,3.0504820346832275,4.128675937652588,7.981844902038574,5.852898597717285,10.979249954223633,0.8133729100227356,42.58846282958984,0.948010265827179,0.207385241985321,30.597036361694336,1.5594364404678345,1.8309134244918823,0.5244733095169067,1.6357877254486084,0.3842133581638336,12.871773719787598,5.332526206970215,0.6463750600814819,1.549213409423828,0.1765853464603424,0.4567247927188873,7.248475551605225,0.28805673122406,0.5813450813293457,2.1095752716064453,0.1727044433355331,40.0280876159668,0.6490602493286133,0.317691832780838,0.9559199810028076,0.2007638216018676,0.3781464397907257,1.310866117477417,4.846029758453369,0.2652593553066253,0.974949061870575,6.336774826049805,2.232562065124512,0.2564765214920044,2.5434446334838867,0.1991061866283416,17.382667541503906,2.205343008041382,5.5760416984558105,10.529751777648926,4.849952697753906,1.1064361333847046,0.0884372889995575
23,688.4759521484375,1.3014923334121704,0.3752439618110657,2.378206491470337,2.266296863555908,3.0372464656829834,5.922862529754639,4.27908182144165,5.054549217224121,0.3776012063026428,61.53769302368164,0.3166088461875915,0.0666772425174713,3.124877691268921,0.2937214076519012,1.509654521942139,0.1309532076120376,0.2423254400491714,0.0659802705049514,0.5552564263343811,1.3141371011734009,0.1812136322259903,0.5802817344665527,0.0681063160300254,0.2116368114948272,1.3226933479309082,0.2130623906850814,0.1185485795140266,0.6727433800697327,0.0429086200892925,8.535871505737305,0.2403336763381958,0.1284322589635849,0.319835901260376,0.0523152016103267,0.0785723552107811,0.2748955190181732,1.407313585281372,0.1527882665395736,0.1620994955301284,1.4045275449752808,1.0042624473571775,0.1024621725082397,1.3870060443878174,0.1913248747587204,5.160215854644775,0.4573314785957336,2.1672780513763428,4.148396015167236,4.647250652313232,1.07239830493927,0.0609492398798465
24,655.4181518554688,1.537091851234436,0.4584091603755951,2.8906960487365723,2.764724969863892,3.731130838394165,7.166049957275391,5.158211708068848,5.37103796005249,0.4395967125892639,56.38572311401367,0.5371126532554626,0.0796400010585784,1.208541989326477,1.2254844903945925,1.0881309509277344,0.09697075933218,0.218665063381195,0.0638342648744583,0.1505348533391952,0.4582366645336151,0.1446055620908737,1.4563114643096924,0.1012168005108833,0.2778100371360779,8.26804256439209,0.3139689564704895,0.1205919086933136,1.5264922380447388,0.0524627976119518,10.371051788330078,0.2010476142168045,0.0716025754809379,0.4564740359783172,0.0430771559476852,0.1046639084815979,0.3132633566856384,2.0566484928131104,0.1089916452765464,0.1376100033521652,1.6528607606887815,0.8552013635635376,0.0839508473873138,0.6423231363296509,0.1841679513454437,7.364476203918457,0.486375093460083,2.886348247528076,5.534957408905029,5.654486656188965,1.2888039350509644,0.1058982610702514
25,646.931396484375,1.819313406944275,0.5239269733428955,3.3083596229553223,3.1496968269348145,4.275671482086182,8.251317977905273,6.0876054763793945,10.286039352416992,0.7426005005836487,45.49585723876953,0.6969872117042542,0.2786064147949219,2.6526553630828857,0.7168216109275818,4.791985988616943,0.7580830454826355,0.4802833199501037,0.3854617476463318,8.14517593383789,1.6963812112808228,0.6198728680610657,2.05885648727417,0.0601998195052146,0.681413471698761,0.8334618210792542,0.3870067596435547,0.3216145932674408,2.39656138420105,0.0972017347812652,13.359460830688477,0.472893476486206,0.1690677851438522,1.1765645742416382,0.1476749777793884,0.2586012184619903,0.8954054117202759,3.351990938186645,0.274167001247406,0.5041894316673279,4.382245063781738,1.1078003644943235,0.2076675593852996,2.6948904991149902,0.2170299887657165,30.11475372314453,1.4892055988311768,4.486804485321045,8.465983390808105,5.200164794921875,1.1855552196502686,0.0633060410618782
26,692.9170532226562,1.5186091661453247,0.4568835794925689,2.814298391342163,2.688572645187378,3.5717906951904297,6.960607051849365,5.044002532958984,6.458530426025391,0.5029518008232117,59.43838882446289,0.3034899234771728,0.0697644874453544,1.5746673345565796,0.1665400862693786,0.4917747378349304,0.1056732386350631,0.2357482612133026,0.0775343999266624,0.4428112506866455,0.6783090233802795,0.1294924020767212,1.3496484756469729,0.0460467971861362,0.1322098672389984,0.3771212697029114,0.0797991529107093,0.0899077877402305,0.5634020566940308,0.0467051975429058,9.710159301757812,0.1983524560928344,0.1113996878266334,0.8690852522850037,0.0820444896817207,0.0976274162530899,0.3125534355640411,1.873148798942566,0.2052794694900512,0.1749828457832336,1.7617840766906738,0.314636081457138,0.0821497738361358,0.4797422885894775,0.0410586223006248,2.977696418762207,0.5419799089431763,3.0266764163970947,5.749037265777588,5.895469665527344,1.3580846786499023,0.0709236860275268
27,701.6354370117188,0.0271997340023517,0.0124386213719844,0.0161101780831813,0.0126879559829831,0.013809778727591,0.0188880879431962,0.0138239553198218,4.68574857711792,0.4008687138557434,55.67079925537109,0.3148512542247772,0.094046801328659,2.6023120880126958,0.2983278632164001,1.0536197423934937,0.2138136774301529,0.2162724882364273,0.0863560885190963,0.2842649817466736,0.4748513996601105,0.263210654258728,3.188995122909546,0.0458866208791732,0.3480629622936249,0.4148612320423126,0.1352889686822891,0.263662576675415,2.061522483825684,0.0718612447381019,11.1325044631958,0.3987507820129394,0.0884340479969978,0.9839845299720764,0.0791758596897125,0.1741055995225906,0.7216892838478088,3.62654972076416,0.2168512344360351,0.285185843706131,3.14624571800232,0.4876640737056732,0.0974184870719909,1.3193477392196655,0.0806235149502754,4.36705207824707,0.749297559261322,3.715988874435425,7.07844877243042,4.625730037689209,1.07142972946167,0.0826793313026428
28,616.4701538085938,1.5381258726119995,0.4621292650699615,2.813047409057617,2.6832938194274902,3.6951520442962646,7.115329265594482,5.2006425857543945,5.136630058288574,0.37360280752182,47.99085998535156,0.6091700792312622,0.0909276455640792,12.82301425933838,0.8337120413780212,0.2961632311344147,0.1746049374341964,0.4585929214954376,0.0917733758687973,0.5610160827636719,2.636949062347412,0.2034377455711364,1.3121557235717771,0.0785386636853218,0.3509597182273865,0.890099048614502,0.0918468981981277,0.1617083549499511,0.7839967012405396,0.0766707584261894,10.953904151916504,0.2594345808029175,0.1794617474079132,0.3559631407260895,0.0752004012465477,0.1595332026481628,1.6430224180221558,1.721051573753357,0.1176415160298347,0.3632373511791229,2.9476094245910645,0.906522572040558,0.1185884848237037,1.0286730527877808,0.1843684464693069,15.06643009185791,1.2132675647735596,2.158196210861206,4.109907150268555,3.463214635848999,0.793397843837738,0.0574864894151687
29,523.8304443359375,1.3260717391967771,0.377062052488327,2.3724043369293213,2.257185697555542,3.0363051891326904,5.925680637359619,4.267294406890869,7.467477321624756,0.610900342464447,40.726932525634766,0.3244346082210541,0.1126716360449791,4.025632858276367,0.1976711601018905,0.376312106847763,0.2391676902770996,0.7224462628364563,0.1363989412784576,0.7222830653190613,3.2760608196258545,0.2802114188671112,0.7635489702224731,0.1249104365706443,0.2028294652700424,1.3434993028640747,0.2011720985174179,0.166379690170288,0.9134078025817872,0.1099960952997207,30.14248275756836,0.675753116607666,0.5007772445678711,0.5428759455680847,0.1700804978609085,0.1003827601671218,0.5862615704536438,1.3671373128890991,0.3376621901988983,0.3428142666816711,2.190006971359253,0.6379182934761047,0.1636364012956619,0.8403059840202332,0.068056046962738,2.765289306640625,0.9195639491081238,1.5788239240646362,2.9992997646331787,5.549324989318848,1.2334117889404297,0.0706348493695259
30,483.0335998535156,1.464015245437622,0.4123067855834961,2.6118316650390625,2.467928886413574,3.341341018676758,6.48768424987793,4.724030494689941,3.25970458984375,0.2992448806762695,37.61066818237305,0.5849141478538513,0.2068641036748886,1.2557296752929688,0.2556097507476806,0.172504186630249,0.1181919947266578,0.2407045811414718,0.1239154264330864,0.4224855899810791,1.2686100006103516,0.3725736141204834,1.04321026802063,0.0552760921418666,0.198799580335617,0.1861376762390136,0.2015767097473144,0.1132536455988884,0.583748996257782,0.0831101760268211,36.54934310913086,0.7582473754882812,0.1413863599300384,0.1790482103824615,0.0776566714048385,0.2121045142412185,1.4666610956192017,6.055422306060791,0.8609833121299744,0.5282297134399414,2.254438638687134,0.4948377907276153,0.0797872021794319,0.5665633678436279,0.3014796674251556,3.1908249855041504,0.5922025442123413,3.256704807281494,6.229747295379639,4.681918621063232,1.0349955558776855,0.0688076913356781
